request_id,status,error,e2e_s,ttft_s,mean_itl_s,completion_tokens,concurrency
2000029,ok,,1.9299160609953105,0.08178480481728911,0.015023201416299595,128,2
2000030,ok,,1.9226928991265595,0.0810270020738244,0.014848859717829092,128,2
2000031,ok,,1.9247446581721306,0.07332461792975664,0.014928251114343443,128,2
2000032,ok,,1.9326823521405458,0.09060153411701322,0.014852021426533258,128,2
2000033,ok,,1.9322191812098026,0.08065449120476842,0.01492970539332037,128,2
2000034,ok,,1.9279579520225525,0.08629019511863589,0.014849400369360322,128,2
2000035,ok,,1.9278711709193885,0.07683668285608292,0.015047152575892888,128,2
2000036,ok,,1.9386718878522515,0.09704214101657271,0.014847620281450931,128,2
2000037,ok,,1.938844108954072,0.08864044491201639,0.014917542677252524,128,2
2000038,ok,,1.9239962040446699,0.08212009724229574,0.014971343618704051,128,2
2000039,ok,,1.9237910928204656,0.0723560038022697,0.014928055547868772,128,2
2000040,ok,,1.929217467084527,0.08778445096686482,0.014847583659443884,128,2
2000041,ok,,1.929068986326456,0.07812404911965132,0.014924252139134031,128,2
2000042,ok,,1.9378538941964507,0.09639328811317682,0.01484658729074703,128,2
2000043,ok,,1.9376498740166426,0.08864487474784255,0.014908920459058736,128,2
2000044,ok,,1.9258075808174908,0.0833133109845221,0.014854527078568935,128,2
2000045,ok,,1.9258846519514918,0.07409494183957577,0.015052647307151702,128,2
2000046,ok,,1.9271364882588387,0.08580113295465708,0.01496629010719376,128,2
2000047,ok,,1.9269368955865502,0.07599957985803485,0.014924873669271267,128,2
2000048,ok,,1.9369137100875378,0.09346379619091749,0.014864329380103417,128,2
2000049,ok,,1.9362802668474615,0.08558077178895473,0.014923149389365026,128,2
2000050,ok,,1.9353369721211493,0.09241265105083585,0.014857705877793411,128,2
2000051,ok,,1.9346731887198985,0.0848546177148819,0.015037026748485198,128,2
2000052,ok,,1.9253123886883259,0.08503815904259682,0.014837706029685515,128,2
2000053,ok,,1.9281471408903599,0.07731353584676981,0.014923438741525094,128,2
2000054,ok,,1.9337638160213828,0.09145599789917469,0.014973247113327185,128,2
2000055,ok,,1.9330897433683276,0.08235553838312626,0.015043026283080501,128,2
2000056,ok,,1.9439830388873816,0.10141721973195672,0.014854472074207039,128,2
2000057,ok,,1.9441923098638654,0.09492822224274278,0.01491105287606197,128,2
2000058,ok,,1.9392259693704545,0.09933679131790996,0.014834119724259982,128,2
2000059,ok,,1.938532886095345,0.08862074511125684,0.01503767373752061,128,2
2000060,ok,,1.9215502915903926,0.08003620663657784,0.014848757523953194,128,2
2000061,ok,,1.9226750768721104,0.07063913578167558,0.014933485635406068,128,2
2000062,ok,,1.93113382300362,0.09000765020027757,0.014964666429573928,128,2
2000063,ok,,1.929649435915053,0.08040761901065707,0.014911304644849752,128,2
4000000,ok,,2.010520237032324,0.0956013249233365,0.015561240721433386,128,4
4000001,ok,,1.9946551490575075,0.0894437381066382,0.015361703943551307,128,4
4000002,ok,,2.0093378233723342,0.09330129530280828,0.015442854781154423,128,4
4000003,ok,,2.0080380267463624,0.09234262071549892,0.015438310565396903,128,4
4000004,ok,,1.9937450038269162,0.08814034191891551,0.015364725732304636,128,4
4000005,ok,,1.994300477206707,0.07891548285260797,0.015444513091126518,128,4
4000006,ok,,1.9948163689114153,0.0774126062169671,0.015445718740774017,128,4
4000007,ok,,1.9937904151156545,0.07726625492796302,0.015446302379601665,128,4
4000008,ok,,1.996561756823212,0.09012309089303017,0.015368603973559315,128,4
4000009,ok,,1.9963186751119792,0.07949396502226591,0.015451210449569888,128,4
4000010,ok,,1.995195931289345,0.07940381485968828,0.015445984145175786,128,4
4000011,ok,,1.9959172741509974,0.07788285799324512,0.01545006868564674,128,4
4000012,ok,,1.9895485257729888,0.08369540283456445,0.015366175895436637,128,4
4000013,ok,,1.9902805900201201,0.07364240009337664,0.015449936501681805,128,4
4000014,ok,,1.989055144134909,0.07274025585502386,0.015448469477104805,128,4
4000015,ok,,1.9903049999848008,0.07274202583357692,0.015459627187209985,128,4
4000016,ok,,1.9881773595698178,0.08226318657398224,0.015366224042560545,128,4
4000017,ok,,1.988570611923933,0.07099641766399145,0.015458037663671759,128,4
4000018,ok,,1.9884304911829531,0.07119900919497013,0.015453576838837997,128,4
4000019,ok,,1.9874780168756843,0.06933841109275818,0.015459718073778335,128,4
4000020,ok,,2.012343155220151,0.10474760504439473,0.015380027324652238,128,4
4000021,ok,,2.013225597795099,0.09723293175920844,0.015444457354474693,128,4
4000022,ok,,2.0131883276626468,0.09727417165413499,0.015443048244642635,128,4
4000023,ok,,2.013281828723848,0.09652992896735668,0.015447651967406273,128,4
4000024,ok,,1.9882078496739268,0.08363810274749994,0.015356511095418565,128,4
4000025,ok,,1.9881280502304435,0.07159227086231112,0.015442066863479634,128,4
4000026,ok,,1.986531503032893,0.07081335689872503,0.015442116869493358,128,4
4000027,ok,,1.9865753431804478,0.07076935796067119,0.015443549611635746,128,4
