request_id,status,error,e2e_s,ttft_s,mean_itl_s,completion_tokens,concurrency
64000236,ok,,11.650612296070904,8.842631390783936,0.022999696689276178,128,64
64000237,ok,,11.64951696107164,8.840979184024036,0.023016533802919945,128,64
64000238,ok,,11.64959654211998,8.840490722097456,0.02263960792052169,128,64
64000239,ok,,11.647858334239572,8.840575771871954,0.02260842173540544,128,64
64000240,ok,,11.645469703245908,8.869325236417353,0.022386005764166193,128,64
64000241,ok,,11.632315445691347,8.922965019010007,0.022195117128249564,128,64
64000242,ok,,11.632220595143735,8.922831178177148,0.021835297732914406,128,64
64000243,ok,,11.630294715985656,8.920569487847388,0.022016371149812045,128,64
64000244,ok,,11.62889454094693,8.919793015345931,0.021845873749454417,128,64
64000245,ok,,11.536736920941621,8.81264596991241,0.021956154152811054,128,64
64000246,ok,,11.537100492976606,8.810810922179371,0.02197407487209045,128,64
64000247,ok,,11.53544300608337,8.811343245208263,0.02195621825634472,128,64
64000248,ok,,11.532323602121323,8.810016809031367,0.021941737718729964,128,64
64000249,ok,,11.534306400921196,8.808439841959625,0.0219697299368319,128,64
64000250,ok,,11.533333977218717,8.808493913151324,0.02214995969268607,128,64
64000251,ok,,11.528318575117737,8.804948417004198,0.022320657682253935,128,64
64000252,ok,,11.532590793911368,8.80506173800677,0.022331819934465112,128,64
64000253,ok,,11.533210346009582,8.805781800299883,0.021971586877630362,128,64
64000254,ok,,11.5324484128505,8.804984597023576,0.021989985909913818,128,64
64000255,ok,,11.524919150397182,8.801142871379852,0.02196380965817239,128,64
