request_id,traffic_class,fairness_id,objective,max_tokens,scheduled_at_s,sent_at_s,launch_lag_s,http_status,outcome,drop_reason,retry_after,ttft_s,e2e_s,mean_itl_s,completion_tokens,error
54,batch,batch-a,best-effort-traffic,128,4.5,4.500319002661854,0.0003190026618540287,200,completed,,,2.1643267129547894,4.975221568252891,0.02303666020667211,128,
55,interactive,tenant-b,premium-traffic,64,4.583333333333333,4.583615893963724,0.0002825606303913375,200,completed,,,0.11561345169320703,1.4841671818867326,0.022429045083642494,64,
56,batch,batch-b,best-effort-traffic,128,4.666666666666667,4.667034464888275,0.0003677982216077069,429,rejected,rejected-saturated,,,0.004405073821544647,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
57,interactive,tenant-a,premium-traffic,64,4.75,4.750317875761539,0.00031787576153874397,200,completed,,,0.25195446517318487,1.6246332488954067,0.022871736879460515,64,
58,batch,batch-a,best-effort-traffic,128,4.833333333333333,4.833633637055755,0.0003003037224216243,200,completed,,,1.839887366630137,4.680585180874914,0.02290075841254645,128,
59,batch,batch-b,best-effort-traffic,128,4.916666666666667,4.916901467833668,0.00023480116700103082,429,rejected,rejected-saturated,,,0.0038546030409634113,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
60,interactive,tenant-a,premium-traffic,64,5.0,5.000445229001343,0.0004452290013432503,200,completed,,,0.17501737968996167,1.5637072389945388,0.023139909150389333,64,
61,batch,batch-a,best-effort-traffic,128,5.083333333333333,5.0838539698161185,0.0005206364827854415,429,rejected,rejected-saturated,,,0.0045057241804897785,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
62,interactive,tenant-a,premium-traffic,64,5.166666666666667,5.166969830635935,0.0003031639692681054,200,completed,,,0.24564947932958603,1.6539141964167356,0.02345397776613633,64,
63,batch,batch-b,best-effort-traffic,128,5.25,5.25030054198578,0.0003005419857800007,429,rejected,rejected-saturated,,,0.004820084664970636,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
64,batch,batch-a,best-effort-traffic,128,5.333333333333333,5.3336106329225,0.00027729958916733466,429,rejected,rejected-saturated,,,0.004415424074977636,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
65,interactive,tenant-b,premium-traffic,64,5.416666666666667,5.416925513651222,0.00025884698455502786,200,completed,,,0.09116498799994588,1.48277345020324,0.023175879350552955,64,
66,batch,batch-b,best-effort-traffic,128,5.5,5.50094034569338,0.0009403456933796406,429,rejected,rejected-saturated,,,0.007310687098652124,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
67,interactive,tenant-a,premium-traffic,64,5.583333333333333,5.583969566039741,0.000636232706408002,200,completed,,,0.3583462378010154,1.7533172126859426,0.023630925833042396,64,
