request_id,traffic_class,fairness_id,objective,max_tokens,scheduled_at_s,sent_at_s,launch_lag_s,http_status,outcome,drop_reason,retry_after,ttft_s,e2e_s,mean_itl_s,completion_tokens,error
47,interactive,tenant-a,premium-traffic,64,3.9166666666666665,3.917467868886888,0.0008012022202215086,200,completed,,,2.2261941069737077,3.6053882958367467,0.022594376360295248,64,
48,batch,batch-a,best-effort-traffic,128,4.0,4.000389142893255,0.00038914289325475693,200,completed,,,2.380994041915983,5.167374866083264,0.02265102141423196,128,
49,batch,batch-b,best-effort-traffic,128,4.083333333333333,4.084416558034718,0.0010832247013849994,200,completed,,,2.3866074876859784,5.166164843831211,0.022222751721739768,128,
50,interactive,tenant-a,premium-traffic,64,4.166666666666667,4.166998440865427,0.0003317741987602929,200,completed,,,2.4149469560943544,3.7968217078596354,0.02262725081813873,64,
51,batch,batch-a,best-effort-traffic,128,4.25,4.250390985049307,0.00039098504930734634,200,completed,,,2.3774022590368986,5.170554568991065,0.022329820062965154,128,
52,interactive,tenant-a,premium-traffic,64,4.333333333333333,4.3340055998414755,0.0006722665081424495,200,completed,,,2.4881838392466307,3.8674010979011655,0.02258268470463694,64,
53,batch,batch-b,best-effort-traffic,128,4.416666666666667,4.418786714784801,0.0021200481181340436,200,completed,,,2.469715061131865,5.2589702173136175,0.022860948565095417,128,
54,batch,batch-a,best-effort-traffic,128,4.5,4.5004307478666306,0.0004307478666305542,200,completed,,,2.500005851034075,5.288546515163034,0.02284466715712772,128,
55,interactive,tenant-b,premium-traffic,64,4.583333333333333,4.58418776281178,0.0008544294784469386,200,completed,,,2.6531224441714585,4.035602445248514,0.02263594737856603,64,
56,batch,batch-b,best-effort-traffic,128,4.666666666666667,4.6679362170398235,0.0012695503731565694,200,completed,,,2.67847864003852,5.469964196905494,0.02249567036051303,128,
57,interactive,tenant-a,premium-traffic,64,4.75,4.7503685797564685,0.00036857975646853447,200,completed,,,2.822182025294751,4.19312559440732,0.02244775420909778,64,
58,batch,batch-a,best-effort-traffic,128,4.833333333333333,4.833624703809619,0.0002913704762859126,200,completed,,,2.7981143300421536,5.587778154294938,0.022494905354124645,128,
59,batch,batch-b,best-effort-traffic,128,4.916666666666667,4.917014877777547,0.0003482111108796815,200,completed,,,2.8051690571010113,5.6039391700178385,0.022743002454772954,128,
60,interactive,tenant-a,premium-traffic,64,5.0,5.000850502867252,0.0008505028672516346,200,completed,,,3.0142787471413612,4.3819266022183,0.022392706785228898,64,
61,batch,batch-a,best-effort-traffic,128,5.083333333333333,5.084018056746572,0.0006847234132392188,200,completed,,,3.080378463026136,5.862094418145716,0.02259894360492869,128,
62,interactive,tenant-a,premium-traffic,64,5.166666666666667,5.16837446205318,0.0017077953865127782,200,completed,,,3.0751715977676213,4.461184021085501,0.02309390271548182,64,
63,batch,batch-b,best-effort-traffic,128,5.25,5.250862884800881,0.0008628848008811474,200,completed,,,3.2228203671984375,6.000412266235799,0.02294087402276264,128,
64,batch,batch-a,best-effort-traffic,128,5.333333333333333,5.333836148958653,0.0005028156253201743,200,completed,,,3.184846067801118,5.962123626843095,0.022572280717937928,128,
65,interactive,tenant-b,premium-traffic,64,5.416666666666667,5.4169566431082785,0.00028997644161155023,200,completed,,,3.2524970448575914,4.6313037308864295,0.022956554731354117,64,
